item_id,is_eligible_search,is_eligible_checkout,gtin,mpn,identifier_exists,title,description,url,brand,condition,product_category,material,dimensions,length,width,height,dimensions_unit,weight,item_weight_unit,age_group,image_url,additional_image_urls,video_url,model_3d_url,price,sale_price,sale_price_start_date,sale_price_end_date,unit_pricing_measure,pricing_trend,availability,availability_date,expiration_date,pickup_method,pickup_sla,group_id,listing_has_variations,variant_dict,item_group_title,color,size,size_system,gender,offer_id,custom_variant1_category,custom_variant1_option,custom_variant2_category,custom_variant2_option,custom_variant3_category,custom_variant3_option,shipping,is_digital,seller_name,marketplace_seller,seller_url,seller_privacy_policy,seller_tos,accepts_returns,return_deadline_in_days,accepts_exchanges,return_policy,popularity_score,return_rate,warning,age_restriction,review_count,star_rating,store_review_count,store_star_rating,q_and_a,reviews,related_product_id,relationship_type,target_countries,store_country,geo_price,geo_availability
ODROSL,,,,,,Droséras - 1 Grand Sachet plante 300g,Pour détoxifier l’appareil respiratoire.,https://calebasse.com/produits/droseras-4480?product=6147,,,,,,,,,,,,,,,,,"39,9 EUR",,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA10007,,,,,,Livre - Vaincre la douleur par l'acupuncture selon les anciens - 1 livre,de Philippe Sionneau,https://calebasse.com/produits/livre-vaincre-la-douleur-par-lacupuncture-selon-les-anciens-4726?product=6882,,,,,,,,,,,,,,,,,52 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSFHOAK,,,,,,Combo Herbe d’orge et Ashitaba (Angelica keiskei)  - SuperGreen Silhouette & Peau - 1 boîte de poudre - 100 g,"Goût végétal doux avec une touche tonique – un supergreen ciblé pour alléger la digestion, soutenir le métabolisme et raviver l’éclat de la peau.",https://calebasse.com/produits/combo-herbe-dorge-et-ashitaba-supergreen-silhouette-and-peau-5220?product=7595,,,,,,,,,,,,,,,,,"12,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA234,,,,,,"100 aiguilles sans tube -0,25 x 30 mm - 1 boîte d’aiguilles siliconées",Usage réservé aux professionnels uniquement.,https://calebasse.com/produits/100-aiguilles-sans-tube-025-x-30-mm-4588?product=6641,,,,,,,,,,,,,,,,,"2,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALJNL,,,,,,Armoise irrégulière - Liu ji nu - 1 Grand Sachet plante 260g,Pour retrouver le confort urinaire et dissoudre la Stase.,https://calebasse.com/produits/liu-ji-nu-armoise-irreguliere-3857?product=4454,,,,,,,,,,,,,,,,,"23,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL100,,,,,,Gélules vides en pullulan - taille 0 - 1 flacon de 100 gélules ,À usage professionnel uniquement.,https://calebasse.com/produits/gelules-vides-en-pullulan-taille-0-4719?product=6873,,,,,,,,,,,,,,,,,"6,3 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA531X11-YL,,,,,,"Aiguilles avec tube -0,20 x 25 mm - 10 boîtes d'anguilles siliconées sans anneaux - Yun Long + 1 gratuite
",Usage réservé aux professionnels uniquement.,https://calebasse.com/produits/500-aiguilles-avec-tube-020-x-25-mm-4417?product=7552,,,,,,,,,,,,,,,,,139 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXFZBM300,,,,,,Zhe bei mu - 1 Flacon poudre moulue 300g,Réservé aux professionnels uniquement ,https://calebasse.com/produits/zhe-bei-mu-4746?product=6917,,,,,,,,,,,,,,,,,"44,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA403-YL,,,,,,"Aiguilles couteau -0,40 x 50 mm - 100 aiguilles siliconées avec anneaux - Yun Long
","Usage réservé aux professionnels uniquement. Attention, ce ne sont pas des aiguilles traditionnelles. Acheter seulement si vous savez manier des aiguilles-couteaux.",https://calebasse.com/produits/100-aiguilles-couteau-040-x-50-mm-4660?product=7570,,,,,,,,,,,,,,,,,"18,8 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OCOQUL,,,,,,Pétales de Coquelicot - 1 Grand Sachet plante 240g,Pour calmer l’agitation nocturne.,https://calebasse.com/produits/petales-de-coquelicot-4311?product=6141,,,,,,,,,,,,,,,,,"32,4 EUR",,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYJH,,,,,,Roses de Chine - Yue ji hua - 1 Petit Sachet plante 100g,Pour faciliter l'endormissement.,https://calebasse.com/produits/yue-ji-hua-roses-de-chine-3958?product=4858,,,,,,,,,,,,,,,,,"11,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXR,,,,,,Pavot ciliaire - Xiang ru - 1 Petit Sachet plante 100g,Pour préserver l'organisme du froid.,https://calebasse.com/produits/xiang-ru-pavot-ciliaire-3938?product=4774,,,,,,,,,,,,,,,,,"9,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHYL,,,,,,Feuilles de Lotus - He ye - 1 Grand Sachet plante 140g,Pour favoriser la perte de poids et drainer l’organisme.,https://calebasse.com/produits/he-ye-feuilles-de-lotus-3826?product=4258,,,,,,,,,,,,,,,,,"15,46 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLACP,,,,,,FLA100 - 1 flacon de poudre concentrée - 100g,,https://calebasse.com/produits/fla100-4852?product=7056,,,,,,,,,,,,,,,,,"38,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHTG,,,,,,Hydne hérisson - Hou tou gu - 1 Petit Sachet plante 50g,"À la texture délicate et au goût subtil, l’Hydne hérisson est aujourd’hui reconnue pour sa richesse nutritionnelle et son soutien du confort digestif et de la clarté mentale.",https://calebasse.com/produits/hou-tou-gu-hydne-herisson-4381?product=6287,,,,,,,,,,,,,,,,,"11,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALDK,,,,,,Cardamome vert - Lü dou kou - 1 Petit Sachet plante 50g,Pour favoriser la digestion.,https://calebasse.com/produits/lu-dou-kou-cardamome-vert-3861?product=4472,,,,,,,,,,,,,,,,,"12,3 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJQCL,,,,,,Herbe de lysimachia - Jin qian cao - 1 Grand Sachet plante 150g,"Traditionnellement utilisée en pharmacopée chinoise, la Lysimachia est appréciée pour accompagner la digestion, notamment après des repas riches.",https://calebasse.com/produits/jin-qian-cao-herbe-de-lysimachia-3799?product=4365,,,,,,,,,,,,,,,,,"18,96 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OVALÉL,,,,,,Valériane racine coupée bio - 1 Grand Sachet plante 200g,Pour calmer la nervosité et améliorer le sommeil.,https://calebasse.com/produits/valeriane-4365?product=6254,,,,,,,,,,,,,,,,,"16,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSURL,,,,,,Sureau fruit bio - 1 Grand Sachet plante 200g,Superaliment pour renforcer les défenses et purifier l’organisme,https://calebasse.com/produits/sureau-fruit-bio-5202?product=7525,,,,,,,,,,,,,,,,,"16,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHFTL,,,,,,Liane de poivre japonais - Hai feng teng - 1 Grand Sachet plante 300g,Pour soulager les sensibilités articulaires.,https://calebasse.com/produits/hai-feng-teng-liane-de-poivre-japonais-3811?product=4227,,,,,,,,,,,,,,,,,"28,6 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMG,,,,,,Champignon de Paris - Mo gu - 1 Petit Sachet plante 50g,Pour retrouver l'énergie.,https://calebasse.com/produits/mo-gu-champignon-de-paris-4376?product=6277,,,,,,,,,,,,,,,,,"8,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA225X11,,,,,,"100 aiguilles sans tube -0,22 x 30mm - 10 boîtes d’aiguilles siliconées + 1 gratuite",Usage réservé aux professionnels uniquement.,https://calebasse.com/produits/100-aiguilles-sans-tube-022-x-30mm-4582?product=6635,,,,,,,,,,,,,,,,,29 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA431,,,,,,Tableau “Neuf aiguilles” - Jiu zhen tu - 1 tableau,Représentation des Neuf aiguilles du Pivot merveilleux.,https://calebasse.com/produits/jiu-zhen-tu-tableau-neuf-aiguilles-4683?product=6820,,,,,,,,,,,,,,,,,124 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA745-TM1002,,,,,,Pincette 16 cm - Yi Yong Nie Zi   1 6 c m - 1 Pièce,,https://calebasse.com/produits/yi-yong-nie-zi-1-6-c-m-pincette-16-cm-4985?product=7195,,,,,,,,,,,,,,,,,"2,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFLLX2,,,,,,Poria - Fu ling - 2 Grands Sachets plantes 300g,Pour éliminer les excès d'eau et tonifier la Rate.,https://calebasse.com/produits/fu-ling-poria-3787?product=7366,,,,,,,,,,,,,,,,,59 EUR,"53,1 EUR",,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D011,,,,,,Trésor de la femme - Nü bao - 1 flacon de 100 gélules -  50g,Revitalisez votre bien-être hormonal grâce à ce complément alimentaire pour la libido et l’équilibre de la femme. ,https://calebasse.com/produits/nu-bao-tresor-de-la-femme-4559?product=5828,,,,,,,,,,,,,,,,,"37,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALYR,,,,,,Fruit de Longan - Long yan rou - 1 Petit Sachet plante 100g,Pour préserver l'équilibre de l'organisme.,https://calebasse.com/produits/long-yan-rou-fruit-de-longan-3858?product=4462,,,,,,,,,,,,,,,,,"11,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA10140,,,,,,Livre - Cahiers cliniques d’Acupuncture n°16 - 1 livre,De Bernard De Wurstemberger et de Bernard Cygler,https://calebasse.com/produits/livre-cahiers-cliniques-dacupuncture-n16-5079?product=7317,,,,,,,,,,,,,,,,,37 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTC-AJB-1,,,,,,Nouveaux produits à venir - Vase à moxa et guasha en porcelaine,,https://calebasse.com/produits/nouveautes-creees-5107?product=7355,,,,,,,,,,,,,,,,,"17,99 EUR",,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARGL,,,,,,Écorce de cannelle de Chine - Rou gui - 1 Grand Sachet plante 300g,Pour réchauffer les Estomacs froids.,https://calebasse.com/produits/rou-gui-ecorce-de-cannelle-4506?product=4621,,,,,,,,,,,,,,,,,"29,5 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGOYA,,,,,,Goyave - 1 Petit Sachet plante 50g,Pour retarder le vieillissement des cellules.,https://calebasse.com/produits/goyave-4319?product=6156,,,,,,,,,,,,,,,,,"4,9 EUR",,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRCW,,,,,,Run chang wan - 1 flacon de 100 gélules -  50g,Pour retrouver le confort.,https://calebasse.com/produits/run-chang-wan-4492?product=5480,,,,,,,,,,,,,,,,,"27,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWPYWCP,,,,,,Wu pi yin - 1 flacon de poudre concentrée - 100g,Pour chasser l'Humidité et réguler le Qi.,https://calebasse.com/produits/wu-pi-yin-4172?product=5646,,,,,,,,,,,,,,,,,"38,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXFWWZ300,,,,,,Wu wei zi - 1 Flacon poudre moulue 300g,Réservé aux professionnels uniquement,https://calebasse.com/produits/wu-wei-zi-4763?product=6951,,,,,,,,,,,,,,,,,"44,6 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZRAMW,,,,,,Zao ren an mian wan - 1 flacon de 100 gélules -  50g,Pour nourrir le Yin et calmer le Shen.,https://calebasse.com/produits/zao-ren-an-mian-wan-4197?product=5740,,,,,,,,,,,,,,,,,"29,9 EUR",,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBFT,,,,,,Bu fei tang - 1 flacon de 100 gélules -  50g,Pour le vide de Qi du Poumon.,https://calebasse.com/produits/bu-fei-tang-4386?product=6313,,,,,,,,,,,,,,,,,"29,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA403X10,,,,,,"Aiguilles couteau -0,40 x 50 mm - 10 boîtes d'aiguilles siliconées avec anneaux - Zhong Yan Tai He + 1 gratuite
","Usage réservé aux professionnels uniquement. Attention, ce ne sont pas des aiguilles traditionnelles. Acheter seulement si vous savez manier des aiguilles-couteaux.",https://calebasse.com/produits/100-aiguilles-couteau-040-x-50-mm-4660?product=6683,,,,,,,,,,,,,,,,,188 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA10059,,,,,,Livre - Les Trois piliers de la santé - 1 livre,De Alain Dubois,https://calebasse.com/produits/livre-les-trois-piliers-de-la-sante-4830?product=7020,,,,,,,,,,,,,,,,,38 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLAGL,,,,,,FLA100 - 1 flacon de 100 gélules -  50g,,https://calebasse.com/produits/fla100-4852?product=7054,,,,,,,,,,,,,,,,,"27,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA732-05-GS2001-05,,,,,,Boule de massage de la main en bois palissandre - hua li mu liu jiao shou qiu - 1 Pièce,,https://calebasse.com/produits/hua-li-mu-liu-jiao-shou-qiu-boule-de-massage-de-la-main-en-bois-palissandre-5007?product=7217,,,,,,,,,,,,,,,,,"7,9 EUR",,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA10047,,,,,,Livre - La Médecine des ventouses - 1 livre,De Daniel Henry ,https://calebasse.com/produits/livre-la-medecine-des-ventouses-4801?product=7008,,,,,,,,,,,,,,,,,22 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMP,,,,,,An mian pian - 1 flacon de 100 gélules -  50g,Pour un esprit serein et reposé.,https://calebasse.com/produits/an-mian-pian-4008?product=4984,,,,,,,,,,,,,,,,,"29,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASZCP,,,,,,Fruits d’Aubépine - Shan zha - 1 flacon de poudre concentrée - 100g,Pour préserver la santé cardiovasculaire.,https://calebasse.com/produits/shan-zha-fruits-daubepine-3912?product=4673,,,,,,,,,,,,,,,,,"37,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA10036,,,,,,Livre - Atlas didactique d'Acupuncture Traditionnelle - 1 livre,"De Daniel Laurent, Gérard Timon, Claude Léger et Michel Virol - Préface d'André Faubert - Nouvelle édition",https://calebasse.com/produits/livre-atlas-didactique-dacupuncture-traditionnelle-4823?product=6997,,,,,,,,,,,,,,,,,"54,16 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGUIFL,,,,,,Guimauve feuille coupée bio - 1 Grand Sachet plante 200g,Pour le confort du système respiratoire.,https://calebasse.com/produits/feuilles-de-guimauve-4321?product=6163,,,,,,,,,,,,,,,,,"14,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALCGL,,,,,,Thé vert - Lü cha - 1 Flacon gélules en poudre moulue 50g,Pour aider à brûler les graisses.,https://calebasse.com/produits/lu-cha-the-vert-3859?product=4470,,,,,,,,,,,,,,,,,"15,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHHP,,,,,,Écorce d’Arbre à soie - He huan pi - 1 Petit Sachet plante 100g,Pour calmer la nervosité.,https://calebasse.com/produits/he-huan-pi-ecorce-darbre-a-soie-3817?product=4244,,,,,,,,,,,,,,,,,"9,7 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZSZCP,,,,,,Graines de Pérille - Zi su zi - 1 flacon de poudre concentrée - 100g,Pour faciliter la respiration.,https://calebasse.com/produits/zi-su-zi-graines-de-perille-3970?product=4908,,,,,,,,,,,,,,,,,"37,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXDCP,,,,,,Racine de Cardère - Xu duan - 1 flacon de poudre concentrée - 100g,Pour préserver la santé articulaire.,https://calebasse.com/produits/xu-duan-racine-de-cardere-3943?product=4795,,,,,,,,,,,,,,,,,"37,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA723-02-GS1016,,,,,,Gua sha en corne de buffle - couteau - shui niu jiao S xing gua sha ban - 1 Pièce,Pour stimuler les points du visage.,https://calebasse.com/produits/shui-niu-jiao-s-xing-gua-sha-ban-gua-sha-en-corne-de-buffle-couteau-4938?product=7146,,,,,,,,,,,,,,,,,"8,7 EUR",,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit2,,,,,,Herbiers DNMTC - Tome 2 plante,5 herbiers de pharmacopée chinoise pour professionnels et étudiants,https://calebasse.com/produits/herbiers-dnmtc-4421?product=6405,,,,,,,,,,,,,,,,,90 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZSYGL,,,,,,Feuilles de Pérille - Zi su ye - 1 flacon de 100 gélules -  50g,Pour retrouver une digestion optimale.,https://calebasse.com/produits/zi-su-ye-feuilles-de-perille-3969?product=4904,,,,,,,,,,,,,,,,,"26,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHYGL,,,,,,Feuilles de Lotus - He ye - 1 flacon de 100 gélules -  50g,Pour favoriser la perte de poids et drainer l’organisme.,https://calebasse.com/produits/he-ye-feuilles-de-lotus-3826?product=4261,,,,,,,,,,,,,,,,,"26,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPTTWCP,,,,,,Pian tou tong wan - 1 flacon de poudre concentrée - 100g,Pour réguler le Yang du Foie.,https://calebasse.com/produits/pian-tou-tong-wan-4113?product=5410,,,,,,,,,,,,,,,,,"39,9 EUR",,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA8XX-BK4131-03,,,,,,Illustration des Quatre Diagnostics - Qie (palpation) - zhong yi si zhen tu - qie - 1 tableau,,https://calebasse.com/produits/zhong-yi-si-zhen-tu-qie-illustration-des-quatre-diagnostics-qie-palpation-4934?product=7142,,,,,,,,,,,,,,,,,60 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXFJG100,,,,,,Jie geng - 1 Flacon poudre moulue 100g,Réservé aux professionnels uniquement,https://calebasse.com/produits/jie-geng-4744?product=6912,,,,,,,,,,,,,,,,,"16,4 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OANGRL,,,,,,Angélique racine coupée bio - 1 Grand Sachet plante 200g,Pour stimuler l’appétit et apaiser les ballonnements.,https://calebasse.com/produits/angelique-racine-coupee-bio-5186?product=7495,,,,,,,,,,,,,,,,,"19,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYQJDP,,,,,,Yin qiao jie du pian - 1 flacon de 100 gélules -  50g,Pour éliminer la Chaleur interne.,https://calebasse.com/produits/yin-qiao-jie-du-pian-4189?product=5713,,,,,,,,,,,,,,,,,"29,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLJZWCP,,,,,,Liu jun zi tang - 1 flacon de poudre concentrée - 100g,Pour tonifier la Rate.,https://calebasse.com/produits/liu-jun-zi-tang-4101?product=5362,,,,,,,,,,,,,,,,,"44,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADGCP,,,,,,Angélique chinoise racines - Dang gui - 1 flacon de poudre concentrée - 100g,Pour retrouver le confort après le cycle.,https://calebasse.com/produits/dang-gui-angelique-chinoise-3756?product=4119,,,,,,,,,,,,,,,,,"37,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AWHYF,,,,,,Gruau aux Sésames et Haricots noirs - Wu hei yang fa zhou - 1 Petit Sachet plante 100g,Pour renforcer la santé capillaire.,https://calebasse.com/produits/wu-hei-yang-fa-zhou-gruau-aux-sesames-et-haricots-noirs-4693?product=6812,,,,,,,,,,,,,,,,,"8,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA542X11,,,,,,"Aiguilles avec tube -0,22 x 40 mm - 10 boîtes d'aiguilles siliconées sans anneaux - Zhong Yan Tai He + 1 gratuite
",Usage réservé aux professionnels uniquement.,https://calebasse.com/produits/500-aiguilles-avec-tube-022-x-40-mm-4428?product=6473,,,,,,,,,,,,,,,,,139 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHZAO,,,,,,Sargasse - Hai zao - 1 Petit Sachet plante 50g,Pour réduire l’apport calorique et faciliter la perte de poids.,https://calebasse.com/produits/hai-zao-sargasse-3806?product=4230,,,,,,,,,,,,,,,,,"7,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA10068,,,,,,Livre - Cahiers cliniques d’Acupuncture n°7 - 1 livre,De Bernard Cygler et Bernard de Wurstemberger,https://calebasse.com/produits/livre-cahiers-cliniques-dacupuncture-n7-4837?product=7029,,,,,,,,,,,,,,,,,35 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADZYL,,,,,,Feuilles de Lophatère - Dan zhu ye - 1 Grand Sachet plante 200g,Pour retrouver le confort urinaire.,https://calebasse.com/produits/dan-zhu-ye-feuilles-de-lophatere-3782?product=4115,,,,,,,,,,,,,,,,,"23,36 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDHJSW,,,,,,Du huo ji sheng tang - 1 flacon de 100 gélules -  50g,Pour retrouver le confort.,https://calebasse.com/produits/du-huo-ji-sheng-tang-4043?product=5128,,,,,,,,,,,,,,,,,"29,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXKCCP,,,,,,Brunelle commune - Xia ku cao - 1 flacon de poudre concentrée - 100g,Pour le bien-être des voies respiratoires.,https://calebasse.com/produits/xia-ku-cao-brunelle-commune-3935?product=4756,,,,,,,,,,,,,,,,,"37,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CQLXWCP,,,,,,Qian lie xian wan - 1 flacon de poudre concentrée - 100g,Pour venir à bout des inconforts liés à la prostate.,https://calebasse.com/produits/qian-lie-xian-wan-4121?product=5438,,,,,,,,,,,,,,,,,"39,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMILL,,,,,,Millepertuis partie aérienne coupée bio - 1 Petit Sachet plante 100g,Pour combattre la baisse de moral.,https://calebasse.com/produits/millepertuis-4338?product=6196,,,,,,,,,,,,,,,,,"9,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZSW,,,,,,Zi sheng wan - 1 flacon de 100 gélules -  50g,Pour tonifier le Qi et la Rate.,https://calebasse.com/produits/zi-sheng-wan-4203?product=5760,,,,,,,,,,,,,,,,,"29,9 EUR",,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMJZL,,,,,,Poivre des moines - Man jing zi - 1 Grand Sachet plante 300g,Pour une tête apaisée.,https://calebasse.com/produits/man-jing-zi-poivre-des-moines-3869?product=4500,,,,,,,,,,,,,,,,,"27,7 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADYCP,,,,,,Racines de Sanguine - Di yu - 1 flacon de poudre concentrée - 100g,Pour calmer les saignements.,https://calebasse.com/produits/di-yu-racines-de-sanguine-3758?product=4136,,,,,,,,,,,,,,,,,"37,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
